symbol,fiscal_year,company_name,predictive_value_score,confirmatory_value_score,faithful_representation_score,completeness_score,understandability_score,comparability_score,timeliness_score,conservatism_score,FIUI_primary_8,FIUI_equal_8,FIUI_PCA_8,FIUI_original_9
چفیبر,1394,تولید فیبر ایران,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.920892494929006,0.1644427147373745,35.003911696550716,58.83803734124471,58.521056175559785,38.25429257963846
چفیبر,1395,تولید فیبر ایران,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9125840537944284,1.0,73.93211114880009,88.62611001839599,88.72700932314443,75.03793590804078
چفیبر,1396,تولید فیبر ایران,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9221014492753624,1.0,62.9172966720292,84.64745549081876,84.69329790590618,64.47543727607069
چفیبر,1397,تولید فیبر ایران,0.9999998201530148,2.685766663480101e-09,1.0,1.0,1.0,0.9999982412283664,0.941360437842064,1.0,61.335392728651506,86.76698127386516,86.9118899489035,62.87144885059431
چفیبر,1398,تولید فیبر ایران,0.9999988656158992,2.834852642857976e-10,0.9216232211871238,0.7857142857142857,0.4975755699989719,0.982781759285005,0.9168336673346692,0.7937911727802303,51.02346033329959,73.72898177749587,73.03348862135573,52.817491262538006
چفیبر,1399,تولید فیبر ایران,0.9999996381664288,0.5530747704565987,0.6195574680770317,0.75,0.504157218442935,0.9235922869121574,0.9370629370629372,0.5534569339913941,66.92586867482095,73.01126566386853,71.92906602233155,66.55609121720501
چفیبر,1400,تولید فیبر ایران,0.9999999130338496,0.9021478372564076,0.9779039875906268,0.7272727272727273,0.1738035264483709,0.9222970676291644,0.8522050059594756,0.6992237848284769,80.41168175444572,78.18567312523874,77.11501272716636,81.52209502256008
چفیبر,1401,تولید فیبر ایران,0.8826104529535383,1.0,0.8047150431164671,0.5555555555555556,0.693032015065912,0.8946862260238979,0.7914893617021277,0.5702492361389175,83.76981805658674,77.4042236319552,76.72128718177397,83.76028587852898
چکارن,1392,کارتن  ایران,0.651185886718485,0.0868254272360079,0.8730007550491365,1.0,0.910274454609426,0.9252738376407008,0.9622641509433962,0.6225242475493351,53.42161711207722,75.39185949683109,75.24680449017103,54.86275922095372
چکارن,1393,کارتن  ایران,0.707548045216801,0.6051255538975071,0.7795293183862037,1.0,0.9522237587545144,0.9252738376407008,0.9694581280788176,0.1969982678404218,69.34527508204648,76.70196137268708,76.0012433788985,69.78784106532395
چکارن,1394,کارتن  ایران,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9655172413793104,0.1644427147373745,35.18690981234048,59.39584667187351,59.0357604165287,38.42464411749671
چکارن,1395,کارتن  ایران,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.956772334293948,1.0,74.11331939567287,89.17846352463998,89.23667934221233,75.20662127069686
چکارن,1396,کارتن  ایران,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9248188405797102,1.0,62.92844020847737,84.6814228821231,84.72464044429522,64.4858107084032
چکارن,1397,کارتن  ایران,0.9999999587755574,2.685766663480101e-09,1.0,1.0,1.0,0.9999996406837548,0.9397967161845192,1.0,61.32899050871443,86.74745397911997,86.89387101670934,62.86548896556924
چکارن,1398,کارتن  ایران,0.9999996802543252,0.1769491716633865,0.9321998415746844,0.8571428571428571,0.4448865897333848,0.978235950389546,0.9148296593186372,0.7997420418732447,57.92905080385522,76.29982239937583,75.59038066969664,59.51325005786927
چکارن,1399,کارتن  ایران,0.999999827279974,4.2493459732723005e-10,0.9712852760397916,0.8333333333333334,0.4358600583090337,0.9232504093976104,0.9032634032634032,0.7822156731544999,50.56625228975713,73.11509976503227,72.48721518503716,52.68411320145414
چکارن,1400,کارتن  ایران,0.9999998893293772,1.4796345347928686e-09,0.9723942771421868,0.8181818181818182,0.0600035984166947,0.953180368656025,0.8986889153754469,0.6671718398530985,45.21786618916439,67.12025885542853,65.93057567375074,47.71161498534993
چکارن,1401,کارتن  ایران,0.8826104529535383,0.4554730771166334,0.8760580519903065,0.8888888888888888,0.7507846829880711,0.9887161130674216,0.7319148936170212,0.5664036159299254,67.01397199756623,76.7606222068976,76.30103472107488,67.97425703939064
چکاوه,1392,صنایع کاغذسازی کاوه,0.651185886718485,0.0868254272360079,0.7944110976846004,1.0,0.910274454609426,0.9252738376407008,0.957824639289678,0.5791071219235163,52.34426539649708,73.81128081378019,73.58970213292156,53.41730319371503
چکاوه,1393,صنایع کاغذسازی کاوه,0.707548045216801,0.8169073818558968,0.9183006815613912,1.0,0.9522237587545144,0.9252738376407008,0.967487684729064,0.3975151876439822,80.67481785496726,83.56570721752938,83.12946393531388,81.34654654770755
چکاوه,1394,صنایع کاغذسازی کاوه,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.947261663286004,0.1644427147373745,35.11204694679012,59.16765194570718,58.82519959067778,38.354954852009236
چکاوه,1395,صنایع کاغذسازی کاوه,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9586935638808838,1.0,74.12119801510212,89.20247889447668,89.25883890825877,75.2139554168993
چکاوه,1396,صنایع کاغذسازی کاوه,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.967391304347826,1.0,63.10302227949863,85.21357867922454,85.21567354572353,64.6483278149461
چکاوه,1397,صنایع کاغذسازی کاوه,0.9998652399093344,2.685766663480101e-09,1.0,1.0,1.0,0.9999989760922048,0.9687255668491008,1.0,61.44573230390928,87.10737231920508,87.22592241964374,62.97414158054717
چکاوه,1398,صنایع کاغذسازی کاوه,0.999478480939945,7.68317393688596e-13,0.9803027480398924,0.7857142857142857,0.4975755699989719,0.9999788452445716,0.9619238476953909,0.826806840351277,52.10132680834134,75.64725772481378,74.94456593861298,54.14958106830967
چکاوه,1399,صنایع کاغذسازی کاوه,0.9999999851990288,4.216289345588912e-13,0.8497701759251868,0.75,0.504157218442935,0.7122966313545439,0.9603729603729604,0.7031839888173925,47.84908214251912,68.49726200140587,68.00979644347997,49.48356979318256
چکاوه,1400,صنایع کاغذسازی کاوه,0.999999752977659,1.4598691938814507e-09,0.9351119677324052,0.7272727272727273,0.1738035264483709,0.7882926685554182,0.867699642431466,0.6431290519349261,44.083141430069325,64.19136673516053,63.29942901058103,46.45338640583702
چکاوه,1401,صنایع کاغذسازی کاوه,0.8826104529535383,5.69066357758733e-10,0.7363667756315571,0.8518518518518519,0.7796610169491517,0.8138662831966357,0.946808510638298,0.476088089620103,47.34116894264912,68.59066226762752,68.0698375366202,48.37092796779167
چکاپا,1394,گروه صنایع کاغذ پارس,0.0,1.6439380567811723e-09,0.6252675398285212,1.0,0.9522237587545144,0.9252738376407008,0.8843813387423936,0.4775531518580402,37.68681258739132,60.80874535585134,60.892351349487896,38.6190203187288
چکاپا,1395,گروه صنایع کاغذ پارس,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9279538904899136,1.0,73.9951401042341,88.81823297708956,88.90428585151588,75.09660907766029
چکاپا,1396,گروه صنایع کاغذ پارس,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9320652173913044,1.0,62.958156305672475,84.77200259226802,84.808220546666,64.51347319462329
چکاپا,1399,گروه صنایع کاغذ پارس,0.9999994059519608,0.1379787850793966,0.9135638276671962,0.75,0.504157218442935,0.8072172225435126,0.916083916083916,0.8571084278246721,55.67181882678444,73.57636004491987,73.18019426081617,57.263366759020606
چکاپا,1400,گروه صنایع کاغذ پارس,0.9999998761171812,6.025445763149677e-10,0.8410707701816647,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.9189511323003576,0.5824833300341744,42.457914709402075,61.90781413071169,60.97489624451913,44.4189555786933
چکاپا,1401,گروه صنایع کاغذ پارس,0.8826104529535383,0.82084306948636,0.9299169033253158,0.8888888888888888,0.794099183929693,0.7867145396987795,0.8574468085106383,0.6918481077710115,82.59043168054929,83.1545994320528,83.04153333866996,83.20425973843165
کاذر,1392,فرآورده های نسوزآذر,0.651185886718485,0.0868254272360079,0.6643812186511288,1.0,0.910274454609426,0.9252738376407008,0.8990011098779134,0.5072716694934386,50.35063908132238,70.55267005283876,70.25420487588667,50.82922170765085
کاذر,1393,فرآورده های نسوزآذر,0.707548045216801,0.4046052432191417,0.9463629202492356,1.0,0.9522237587545144,0.9252738376407008,0.9201970443349754,0.3788933732232819,64.65030994528071,77.93880278298313,77.57530701301387,66.1218504257371
کاذر,1394,فرآورده های نسوزآذر,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9259634888438134,0.1644427147373745,35.024706936981374,58.90142476517979,58.57954529385171,38.273650708940536
کاذر,1395,فرآورده های نسوزآذر,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.978866474543708,1.0,74.20392351910925,89.45464027776198,89.49151435174628,75.2909639520249
کاذر,1396,فرآورده های نسوزآذر,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9909420289855072,1.0,63.19959959538275,85.50796273719557,85.48730887842856,64.73823089516131
کاذر,1398,فرآورده های نسوزآذر,0.9999998789461588,0.0189897794393701,0.959778383694236,0.8571428571428571,0.4448865897333848,0.9683801565939821,0.9859719438877756,0.8152589355421014,52.46700166901551,75.63010656224833,74.90885596111552,54.405427664514946
کاذر,1399,فرآورده های نسوزآذر,0.9999999661306456,0.1379787850793966,0.8461591207177519,0.75,0.504157218442935,0.8072172225435126,1.0,0.7008354101221628,53.82938672251777,71.82934653795505,71.14963237014555,55.17821424851911
کاذر,1400,فرآورده های نسوزآذر,0.9999999515375496,8.322794419858075e-09,0.957527202209512,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.9880810488676997,0.6575842918919174,44.42646118790377,65.16640655063107,64.29850565008981,46.90639365819147
کاذر,1401,فرآورده های نسوزآذر,0.8826104529535383,1.4594486272574945e-06,0.8788304495745187,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.9914893617021276,0.5681960725062055,49.4257132342636,71.74194005856,71.3788282107642,51.11511054942232
کالا,1394,بورس کالای ایران,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9614604462474644,0.1644427147373745,35.17027361999596,59.345136732725436,58.98896912189516,38.40915761405505
کالا,1395,بورس کالای ایران,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9692603266090298,1.0,74.16453042196301,89.3345634285785,89.38071652151413,75.25429322101272
کالا,1396,بورس کالای ایران,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9764492753623188,1.0,63.14016740099252,85.32680331690571,85.320148673687,64.68290592272119
کالا,1398,بورس کالای ایران,0.999999802098134,0.0189897794393701,0.99608487171866,0.7857142857142857,0.4975755699989719,0.9683801565939821,0.968937875751503,0.8400924462737153,52.939516947608446,75.94718484485776,75.30292057133015,55.042940345764244
کالا,1399,بورس کالای ایران,0.9999997957249492,0.1379787850793966,1.0,0.75,0.504157218442935,0.8072172225435126,0.9790209790209792,0.8008913428286177,55.9784270866541,74.74081679550488,74.2564146559827,58.043849378009924
کالا,1400,بورس کالای ایران,0.9999996673042422,8.322794419858075e-09,0.7606459398320111,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.9499404052443384,0.5306185939150008,41.42129383511015,60.64155794799249,59.5876900992313,43.001676125766316
کالا,1401,بورس کالای ایران,0.8826104529535383,1.4594486272574945e-06,0.8886491899140995,0.8888888888888888,0.794099183929693,0.7867145396987795,0.946808510638298,0.7185291959068595,51.3919014981862,73.8287677672348,73.71475747215992,52.99299182348376
کاما,1392,باما,0.651185886718485,0.0868254272360079,0.8744328600634774,1.0,0.910274454609426,0.9252738376407008,0.9644839067702552,0.6233154188739356,53.45002029074028,75.4473973989036,75.30167083009714,54.89726405543608
کاما,1393,باما,0.707548045216801,0.4046052432191417,0.4747081844656031,1.0,0.9522237587545144,0.9252738376407008,0.961576354679803,0.6918786292503329,64.62215790205966,76.47267566533623,76.22592016977148,63.39374253726676
کاما,1394,باما,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9655172413793104,0.1644427147373745,35.18690981234048,59.39584667187351,59.0357604165287,38.42464411749671
کاما,1395,باما,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9634966378482228,1.0,74.14089456367525,89.26251731906842,89.31423782337484,75.23229078240539
کاما,1396,باما,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9538043478260868,1.0,63.047304597257806,85.04374172270282,85.05896085377832,64.59646065328349
کاما,1397,باما,0.9999998274991988,2.685766663480101e-09,1.0,1.0,1.0,0.9999908001218843,0.9718530101641908,1.0,61.46039285465446,87.148045505888,87.26351079584306,62.98781119768421
کاما,1398,باما,0.999999945176568,0.8819324370981155,0.3852275448849858,0.7857142857142857,0.4975755699989719,0.0,0.935871743486974,0.4919915113792005,71.81476037752468,62.22891297173876,62.30504754759305,70.24485354670009
کاما,1399,باما,0.999999732618481,1.376863272529142e-09,0.5474299703574664,0.75,0.504157218442935,0.0,0.9312354312354312,0.5065462403704208,39.0705691860583,52.99210743001998,53.22196751693803,39.677632291921
کاما,1400,باما,0.9999992257053788,1.0,0.9395022732293916,0.7272727272727273,0.1738035264483709,0.2141878753427376,0.9237187127532778,0.7239884597828448,80.19960252490444,71.28091000668411,71.17161346054499,81.28160620524385
کاما,1401,باما,0.8826104529535383,5.41019722718096e-10,0.5925736534535105,0.8888888888888888,0.7507846829880711,0.6111727963856968,0.8787234042553191,0.383120569759444,43.74658319472959,62.348430615318605,62.01352697933871,44.23821900374752
کاوه,1392,فولاد کاوه جنوب کیش,0.651185886718485,0.0868254272360079,0.7555274019637475,1.0,0.910274454609426,0.9252738376407008,0.7036625971143174,0.8277451406576429,53.67840948073762,73.2561843242541,73.54234446081986,54.418667963736446
کاوه,1393,فولاد کاوه جنوب کیش,0.707548045216801,0.4046052432191417,0.8403550760732825,1.0,0.9522237587545144,0.9252738376407008,0.9261083743842364,0.4492390937961099,64.63008499935405,77.56691786355984,77.23293388574639,65.49575112726576
کاوه,1394,فولاد کاوه جنوب کیش,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.920892494929006,0.1644427147373745,35.003911696550716,58.83803734124471,58.521056175559785,38.25429257963846
کاوه,1395,فولاد کاوه جنوب کیش,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9087415946205571,1.0,73.91635390994159,88.57807927872261,88.68269019105156,75.02326761563592
کاوه,1396,فولاد کاوه جنوب کیش,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9375,1.0,62.98044337856881,84.83993737487671,84.87090562344409,64.53422005928833
کاوه,1398,فولاد کاوه جنوب کیش,0.9999994909544906,0.0189897794393701,0.9910903275376708,0.7857142857142857,0.4975755699989719,0.9683801565939821,0.9098196392785572,0.8429025952165003,52.68957053480487,75.18089805917285,74.59483436152216,54.78169591575755
کاوه,1399,فولاد کاوه جنوب کیش,0.9999995341476516,0.1379787850793966,0.8077622157993832,0.8333333333333334,0.4358600583090337,0.8072172225435126,0.9195804195804196,0.6758626119582437,52.86412441762991,70.21992725938718,69.54634675504697,54.071133840177374
کاوه,1400,فولاد کاوه جنوب کیش,0.9999998692697916,8.322794419858075e-09,0.9999999552337628,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.9082240762812872,0.6849744351422331,44.71353773300329,65.04147956838602,64.29878242462213,47.41249129583223
کاوه,1401,فولاد کاوه جنوب کیش,0.8826104529535383,1.4594486272574945e-06,0.8902527680827196,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.9212765957446808,0.7174924238903599,50.827055727605774,72.87326385774637,72.7496948410844,52.47248902844681
کبافق,1392,معادن  بافق,0.651185886718485,0.0868254272360079,0.1612158100786871,1.0,0.910274454609426,0.9252738376407008,0.9145394006659268,0.229296214616164,43.63324178552518,60.98263789456747,60.15176973643561,41.74260062605063
کبافق,1393,معادن  بافق,0.707548045216801,0.4046052432191417,0.9028359902676976,1.0,0.9522237587545144,0.9252738376407008,0.9201970443349754,0.407777398529863,64.63205205528185,77.75576647454618,77.40673281891536,65.8555077665573
کبافق,1394,معادن  بافق,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.920892494929006,0.1644427147373745,35.003911696550716,58.83803734124471,58.521056175559785,38.25429257963846
کبافق,1395,معادن  بافق,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9183477425552352,1.0,73.95574700708785,88.69815612790607,88.79348802128372,75.0599383466481
کبافق,1396,معادن  بافق,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9365942028985508,1.0,62.97672886641942,84.8286149111086,84.86045811064773,64.53076224851083
کبافق,1398,معادن  بافق,0.9999998296246484,0.0189897794393701,0.6231289207036093,0.7857142857142857,0.4975755699989719,0.9683801565939821,0.908817635270541,0.62584522765796,47.578561842852025,67.8556425625421,66.8767673168607,47.952918919291385
کبافق,1399,معادن  بافق,0.9999950874750266,0.1379787850793966,0.9702595702370612,0.75,0.504157218442935,0.8072172225435126,0.9102564102564102,0.8202343271917999,55.679680864490024,73.75123276532678,73.34269849062292,57.595409706112264
کبافق,1400,معادن  بافق,0.9999996522258944,8.322794419858075e-09,0.0,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.9070321811680572,0.0,29.808768205502425,43.96439828672197,42.04630749047076,27.91711625815815
کبافق,1401,معادن  بافق,0.8826104529535383,1.4594486272574945e-06,0.798943350600581,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.8425531914893617,0.5165461371826376,47.65761644174231,68.2360250021816,67.92622220526101,49.01994049799491
کحافظ,1392,کاشی  وسرامیک  حافظ,0.651185886718485,0.0868254272360079,0.923818079307552,1.0,0.910274454609426,0.9252738376407008,0.8912319644839067,0.6505984525437852,53.815187520917306,75.4901012817483,75.46591385023721,55.515295682850116
کحافظ,1393,کاشی  وسرامیک  حافظ,0.707548045216801,0.4046052432191417,0.7507365857547746,1.0,0.9522237587545144,0.9252738376407008,0.9201970443349754,0.508709006868208,64.56825214571624,77.11616902236396,76.81767141372316,64.92480670689562
کحافظ,1394,کاشی  وسرامیک  حافظ,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.8904665314401623,0.1644427147373745,34.87914025396679,58.457712797634166,58.17012146580824,38.13814380382601
کحافظ,1395,کاشی  وسرامیک  حافظ,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9087415946205571,1.0,73.91635390994159,88.57807927872261,88.68269019105156,75.02326761563592
کحافظ,1396,کاشی  وسرامیک  حافظ,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9239130434782608,1.0,62.924725696327975,84.67010041835499,84.71419293149887,64.4823528976257
کحافظ,1398,کاشی  وسرامیک  حافظ,0.9999983680978902,0.0189897794393701,0.9689860002360082,0.7857142857142857,0.4975755699989719,0.9683801565939821,0.9519038076152304,0.8553394562686422,52.828903142214735,75.58609279955476,74.96422654127753,54.784952035871235
کحافظ,1399,کاشی  وسرامیک  حافظ,0.9999993302856685,0.1379787850793966,0.9489669832414572,0.75,0.504157218442935,0.8072172225435126,0.9184149184149184,0.7677001745068622,54.98845366203946,72.93043290643438,72.44650543658553,56.83531119137071
کحافظ,1400,کاشی  وسرامیک  حافظ,0.9999994423875588,8.322794419858075e-09,0.8749229099368432,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.899880810488677,0.604314054299784,42.86952538674693,62.36546558320837,61.48927902718506,44.9925000239905
کحافظ,1401,کاشی  وسرامیک  حافظ,0.8826104529535383,1.4594486272574945e-06,0.5567837401625665,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.823404255319149,0.3599810800238557,44.070888169115776,63.012604955094,62.44680137137686,44.31924588537509
کخاک,1392,صنایع خاک چینی ایران,0.651185886718485,0.0868254272360079,0.7767546383475858,1.0,0.910274454609426,0.9252738376407008,0.972253052164262,0.8160180811478766,54.81408637560282,76.7323172233043,76.75462005646774,55.59727350843875
کخاک,1393,صنایع خاک چینی ایران,0.707548045216801,0.4046052432191417,0.1319870128272937,1.0,0.9522237587545144,0.9252738376407008,0.9822660098522168,0.9193048915413042,64.56324399936739,75.29010998814965,75.13724081281481,61.375602032096545
کخاک,1394,صنایع خاک چینی ایران,0.0,1.6439380567811723e-09,1.0,1.0,0.6112325467279323,0.9252738376407008,0.977687626774848,0.1644427147373745,33.76176135631466,58.482959094059915,57.92888348702756,37.11257034172262
کخاک,1395,صنایع خاک چینی ایران,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9654178674351584,1.0,74.1487731831045,89.28653268890511,89.33639738942128,75.23962492860782
کخاک,1396,صنایع خاک چینی ایران,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9501811594202898,1.0,63.032446548660246,84.99845186763035,85.01717080259293,64.58262941017344
کخاک,1398,صنایع خاک چینی ایران,0.999999737289131,0.0189897794393701,0.9828084945398357,0.8571428571428571,0.4448865897333848,0.9683801565939821,0.9819639278557114,0.8475623165844234,52.97118504867455,76.2716732397337,75.59988246535102,55.002889365828324
کخاک,1399,صنایع خاک چینی ایران,0.9999999462408964,0.1379787850793966,0.9269190214328066,0.8333333333333334,0.4358600583090337,0.8072172225435126,0.9871794871794872,0.7533604952711583,54.8725088314099,73.52310436737031,72.91980874597041,56.61079082790705
کخاک,1400,صنایع خاک چینی ایران,0.999999784468352,8.322794419858075e-09,0.7658164670115497,0.8181818181818182,0.0600035984166947,0.7090437674999137,0.9737783075089392,0.5339529873678425,41.074417206866976,60.7597092347238,59.61783522505198,42.71540174644571
کخاک,1401,صنایع خاک چینی ایران,0.8826104529535383,1.4594486272574945e-06,0.6565275378624782,0.8888888888888888,0.7507846829880711,0.7867145396987795,0.9595744680851064,0.4244690983183763,46.0561555460604,66.86963910304833,66.27450593959723,46.731553504999
کدما,1392,معدنی  دماوند,0.651185886718485,0.0868254272360079,0.3925383678698543,1.0,0.910274454609426,0.9252738376407008,0.9655937846836848,1.0,53.86345434601921,74.14614698447699,74.2231267603964,52.51701251218813
کدما,1393,معدنی  دماوند,0.707548045216801,0.7095753571488809,0.6563335119406515,1.0,0.9522237587545144,0.9252738376407008,0.9822660098522168,0.5713539205853646,76.50139685175299,81.30718051423912,80.95317600575677,75.83892148351983
کدما,1394,معدنی  دماوند,0.0,1.6439380567811723e-09,1.0,1.0,0.6112325467279323,0.9252738376407008,0.9401622718052738,0.1644427147373745,33.607876577127804,58.01389215694024,57.496064011667336,36.96932018488727
کدما,1395,معدنی  دماوند,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9423631123919308,1.0,74.05422974995348,88.99834825086477,89.0704825968641,75.15161517417856
کدما,1396,معدنی  دماوند,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9248188405797102,1.0,62.92844020847737,84.6814228821231,84.72464044429522,64.4858107084032
کدما,1397,معدنی  دماوند,0.9999999074601524,2.685766663480101e-09,1.0,1.0,1.0,0.9999992228650056,0.9390148553557468,1.0,61.325781015960224,86.73767485458339,86.88484776233965,62.86250130404667
کدما,1398,معدنی  دماوند,0.9999996968485249,0.5912129493012985,0.9980902204780392,0.8571428571428571,0.4448865897333848,0.7938226928661093,0.9458917835671344,0.8368148501026254,73.76477336191606,80.84827050049968,80.40825915207247,75.1132949527387
کدما,1399,معدنی  دماوند,0.9999996998637704,1.0,0.7215256423316123,0.8333333333333334,0.4358600583090337,0.7270206582019945,0.9032634032634032,0.98200731882504,88.07589957018982,82.53762642660234,82.22719705672301,87.32224194265036
کدما,1400,معدنی  دماوند,0.999999732367365,0.9691284953671948,0.0488259584489705,0.8181818181818182,0.0600035984166947,0.7199432160672615,0.8283671036948749,1.0,77.37596827832223,68.05562403180224,67.18018800510765,73.50157981209249
کرازی,1392,کارخانجات تولیدی شیشه رازی,0.651185886718485,0.0868254272360079,0.9011032290977324,1.0,0.910274454609426,0.9252738376407008,0.957824639289678,0.6380495556761367,53.782146099835614,75.88171287835209,75.76984335062022,55.356624794401846
کرازی,1393,کارخانجات تولیدی شیشه رازی,0.707548045216801,0.4046052432191417,0.9906851242456028,1.0,0.9522237587545144,0.9252738376407008,0.9645320197044336,0.3494816122188299,64.85071123878825,78.6793705125003,78.25832320658847,66.56230475077017
کرازی,1394,کارخانجات تولیدی شیشه رازی,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9543610547667344,0.1644427147373745,35.14116028339304,59.2563943392163,58.907084356286475,38.38205623303215
کرازی,1395,کارخانجات تولیدی شیشه رازی,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.926032660902978,1.0,73.98726148480486,88.79421760725286,88.88212628546944,75.08927493145785
کرازی,1396,کارخانجات تولیدی شیشه رازی,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9429347826086956,1.0,63.00273045146514,84.90787215748541,84.93359070022215,64.55496692395337
کرازی,1398,کارخانجات تولیدی شیشه رازی,0.9999997096022912,0.0189897794393701,0.9923630456599962,0.8571428571428571,0.5224830879426994,0.9683801565939821,0.9158316633266532,0.8421865083512505,53.57292288344241,76.46721010073875,75.93706601517998,55.618719347871604
کرازی,1399,کارخانجات تولیدی شیشه رازی,0.9999997969878724,0.1379787850793966,0.976690342775921,0.8333333333333334,0.5364431486880459,0.8072172225435126,0.951048951048951,0.7857310513067453,56.56035042161533,75.35553289704723,74.94728927190788,58.46319647912809
کرازی,1400,کارخانجات تولیدی شیشه رازی,0.9999997250888863,8.322794419858075e-09,0.9883112030808192,0.8181818181818182,0.227599856063335,0.7090437674999137,0.9499404052443384,0.692512331626928,46.21228640706326,67.31986393886041,66.64216807708185,48.75047839636166
کرازی,1401,کارخانجات تولیدی شیشه رازی,0.8826104529535383,1.4594486272574945e-06,0.9951903859428524,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.9212765957446808,0.6434270330100985,50.82350673826724,73.25916669499476,73.0957752295406,53.0706809962256
کرماشا,1392,صنایع پتروشیمی کرمانشاه,0.651185886718485,0.0868254272360079,0.8607243065417549,1.0,0.910274454609426,0.9252738376407008,0.9922308546059934,0.7696287500959041,55.03143852584944,77.4517939681034,77.43734076788502,56.279883249959674
کرماشا,1393,صنایع پتروشیمی کرمانشاه,0.707548045216801,0.4046052432191417,0.4241961112992946,1.0,0.9522237587545144,0.9252738376407008,0.9793103448275862,0.7253979240924538,64.67369393696313,76.48194081313116,76.23483821797194,63.152355709958144
کرماشا,1394,صنایع پتروشیمی کرمانشاه,0.0,1.6439380567811723e-09,0.1637629401059611,1.0,0.9522237587545144,0.9252738376407008,0.9929006085192698,0.8631666823384372,38.7904282366854,61.21659786253526,61.437511991649,36.99626088575229
کرماشا,1395,صنایع پتروشیمی کرمانشاه,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.989433237271854,1.0,74.24725592597014,89.58672481186382,89.61339196500165,75.33130175613832
کرماشا,1396,صنایع پتروشیمی کرمانشاه,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,1.0,1.0,63.236744716876636,85.62118737487671,85.59178400639202,64.7728090029364
