symbol,fiscal_year,company_name,announcement_id,predictive_value_score,confirmatory_value_score,faithful_representation_score,neutrality_score,completeness_score,understandability_score,comparability_score,timeliness_score,conservatism_score
پاکشو,1400,گروه صنعتی پاکشو,37cb95e85df4e31e3e1a1d91,0.9999998085453362,0.43283328952745437,0.9881342351452094,0.9881342351452094,0.7272727272727273,0.17380352644837097,0.45041418374005315,0.833134684147795,0.6773222966809773
پاکشو,1401,گروه صنعتی پاکشو,264172cfb5b148b0e67d5cc9,,2.3166936827733137e-09,0.676582126218376,0.676582126218376,0.8518518518518519,0.7796610169491517,0.12702759052757762,0.823404255319149,0.43743512418271296
پتایر,1392,ایران  تایر,0a1b29a1529a54ed410a3476,0.6511858867184849,,0.6847670391747731,0.6847670391747731,1.0,0.9102744546094192,,0.8945615982241953,0.8668369456554308
پتایر,1393,ایران  تایر,e69b059dfc3e7f0027965428,,,0.6877044007114557,0.6877044007114557,1.0,0.9522237587545106,,0.9211822660098522,0.5505365198284038
پتایر,1394,ایران  تایر,9e8786c86ba49baa4baa1c11,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9300202839756593,0.1644427147373745
پتایر,1395,ایران  تایر,9f6ef00b26c38864158e5e7f,,,1.0,1.0,1.0,0.896518836432998,,0.9615754082612872,1.0
پتایر,1396,ایران  تایر,c20e190ec7df5d22a1aa56d5,,,1.0,1.0,1.0,0.8329925017041594,,0.9519927536231884,1.0
پتایر,1397,ایران  تایر,cff371a910825eb7bb1c43ff,0.9999998538995661,,,,1.0,1.0,,0.9609069585613761,
پتایر,1398,ایران  تایر,d8815513a4056740d348ecbf,0.8598607145805878,,0.9438827281270112,0.9438827281270112,0.8571428571428571,0.4448865897333848,,0.9178356713426854,0.8694636547983219
پتایر,1399,ایران  تایر,5ebf082c1aa13f076d94e29a,0.9999995110170233,,,,0.0,0.0,,0.9055944055944056,
پتایر,1400,ایران  تایر,9905f0b583c7a37ae136c463,0.9999999476931015,,0.9925624834086036,0.9925624834086036,0.8181818181818182,0.060003598416694746,,0.9129916567342073,0.6801780058774112
پتایر,1401,ایران  تایر,bb033c2fc7d0460b6d0ca018,,,0.9185780716772971,0.9185780716772971,0.8888888888888888,0.7507846829880711,,0.8404255319148937,0.6991790777121787
پترول,1392,گ.س.وت.ص.پتروشیمی خلیج فارس,0aa33fe11eeff1055181d639,0.664954062535792,,,,0.2222222222222222,0.9165120593691957,,0.9245283018867925,
پترول,1393,گ.س.وت.ص.پتروشیمی خلیج فارس,b2abd7cb524b21e3bd035dd9,,,,,0.125,0.9555451017287978,,0.8896551724137931,
پترول,1395,گ.س.وت.ص.پتروشیمی خلیج فارس,a1f89d29a021b29c0c19ae79,,5.612745863737443e-10,1.0,1.0,0.6666666666666666,0.8497854077253144,,0.9231508165225745,1.0
پترول,1396,گ.س.وت.ص.پتروشیمی خلیج فارس,d484bf4b6625f5dc08b54c9a,,,1.0,1.0,0.6666666666666666,0.7895705521472348,,0.9356884057971014,1.0
پترول,1397,گ.س.وت.ص.پتروشیمی خلیج فارس,9939babe8abb04eb72da501c,,,1.0,1.0,0.8,0.7142418661755624,1.0,0.9507427677873339,1.0
پترول,1398,گ.س.وت.ص.پتروشیمی خلیج فارس,00acf186d49fbfcde8d9f812,0.9999994949102791,,,,0.5,0.8801017318638765,0.9530747236320496,0.9549098196392786,
پترول,1399,گ.س.وت.ص.پتروشیمی خلیج فارس,cc283405d14bb63c0e7a04c7,0.9999980216135064,0.921592115992631,,,0.4166666666666667,1.0,0.912650893113533,0.9335664335664335,
پترول,1400,گ.س.وت.ص.پتروشیمی خلیج فارس,50d287094c8b51e3490e9e09,0.9999995917606762,2.0814408331977474e-10,,,0.36363636363636365,1.0,0.2820409129162219,0.9511323003575686,
پترول,1401,گ.س.وت.ص.پتروشیمی خلیج فارس,a439cb5909dc37334f185b83,,9.536850093015766e-10,,,0.7407407407407407,1.0,0.22490866313216584,0.8659574468085106,
پدرخش,1392,درخشان  تهران,0aced6111573a28b16e9f394,0.6511858867184849,,0.9403633244485496,0.9403633244485496,1.0,0.9102744546094192,,0.9378468368479467,0.659738929941016
پدرخش,1393,درخشان  تهران,c957551348997b7cd47dd451,,0.2505176654817374,0.7470567711653975,0.7470567711653975,1.0,0.9522237587545106,,0.9270935960591133,0.5111508941726463
پدرخش,1394,درخشان  تهران,f04e08ad7a209f69ba12750b,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9219066937119675,0.1644427147373745
پدرخش,1395,درخشان  تهران,73dbf8dde654bf7c4bcd5881,,,1.0,1.0,1.0,0.896518836432998,1.0,0.914505283381364,1.0
پدرخش,1396,درخشان  تهران,bde6273fa2b1dbaa19f940a6,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.9338768115942029,1.0
پدرخش,1397,درخشان  تهران,77e9386185727f516d8ad8e2,0.9999999884092493,,,,1.0,1.0,0.9999955437764416,0.9788897576231431,
پدرخش,1398,درخشان  تهران,ac14f0af6949898120b87acf,0.9999994747041031,0.2047027900770009,0.7124674105493201,0.7124674105493201,0.8571428571428571,0.4448865897333848,0.0,0.8527054108216433,0.6761109683727075
پدرخش,1399,درخشان  تهران,40ce852f7f0b7b89ae535165,0.999999623184024,0.931799420865801,0.10729739374650205,0.10729739374650205,0.75,0.504157218442935,0.0,0.9067599067599068,0.22029030322031223
پدرخش,1400,درخشان  تهران,6157462a7b4386c3f479f0dd,0.9999988386727127,0.9576904016505084,0.37405764476506687,0.37405764476506687,0.7272727272727273,0.17380352644837097,0.035561127073362675,0.9046483909415971,0.2813137483438262
پدرخش,1401,درخشان  تهران,10b781b402126d0d2903a766,,0.7451182894009621,0.8030917408729087,0.8030917408729087,0.8518518518518519,0.7796610169491517,0.4972202460209948,0.8425531914893617,0.5192282234270329
پرداخت,1395,به پرداخت ملت,530f1ad2e5f846c7c65bd2c2,,,1.0,1.0,1.0,0.896518836432998,,0.9817483189241114,1.0
پرداخت,1396,به پرداخت ملت,764776d34e9a3e50b8f0b55a,,,1.0,1.0,1.0,0.8329925017041594,,0.9846014492753623,1.0
پرداخت,1397,به پرداخت ملت,69959311b1401b1a68962c96,0.9999999660067723,,,,1.0,1.0,,0.9913995308835027,
پرداخت,1398,به پرداخت ملت,ae9211a2884f42b0f5d3ee56,0.9999999151253818,0.5419284581753878,0.9854947302853739,0.9854947302853739,0.7857142857142857,0.4975755699989719,0.303766992775237,0.9749498997995992,0.8460509228982629
پرداخت,1399,به پرداخت ملت,8555f0d4d69981f4de18ee67,0.9999999348976347,0.7674895984345459,0.9115153135355751,0.9115153135355751,0.75,0.504157218442935,0.5821229332952691,0.9813519813519813,0.8584407521371049
پرداخت,1400,به پرداخت ملت,ee4d24e5c330690473791d7c,,1.7004369528466273e-09,0.954836666386191,0.954836666386191,0.7272727272727273,0.17380352644837097,0.5863765325442284,0.99880810488677,0.7140995454865091
پردیس,1392,سرمایه گذاری پردیس,79ba9f48f8d91e5a9847d45e,0.7833768283332041,,,,0.3333333333333333,0.7670807453416002,,0.9955604883462819,
پردیس,1393,سرمایه گذاری پردیس,68dac84fc49c946c587ffaa0,0.870995980161727,,,,0.375,0.6853169469598959,,0.9881773399014778,
پردیس,1394,سرمایه گذاری پردیس,954cabcbb6f29e17583e3a3d,0.0,,,,0.2727272727272727,0.9417852522639033,,1.0,
پردیس,1395,سرمایه گذاری پردیس,f86343edacba86271e8fa840,,,1.0,1.0,0.6666666666666666,0.8497854077253144,,1.0,1.0
پردیس,1396,سرمایه گذاری پردیس,7d96a33934e82104418849a5,,,1.0,1.0,0.6666666666666666,0.7895705521472348,,1.0,1.0
پردیس,1397,سرمایه گذاری پردیس,2fb4ebe7ddeddeecdcf03c4e,,,1.0,1.0,0.8,0.7142418661755624,,0.9929632525410477,1.0
پردیس,1398,سرمایه گذاری پردیس,d7059eb3bbca5c9e5d4b3556,0.9999996284840096,,,,0.5,0.8801017318638765,,0.9819639278557114,
پردیس,1399,سرمایه گذاری پردیس,69be60688efb3539c58909e1,0.9999999784549217,,,,0.4166666666666667,1.0,,0.9685314685314685,
پردیس,1400,سرمایه گذاری پردیس,2532f8d0424b7cfde558faf8,0.9999997712793676,,,,0.36363636363636365,1.0,,0.9475566150178785,
پردیس,1401,سرمایه گذاری پردیس,0fad060d8c33f4e3972422c8,,,,,0.7407407407407407,1.0,,0.9446808510638298,
پسهند,1392,صنایع  لاستیکی   سهند,b08669455eedb192db3de039,0.6511858867184849,,0.0,0.0,1.0,0.9102744546094192,,0.9678135405105438,0.0
پسهند,1393,صنایع  لاستیکی   سهند,311d598cf349980ee646fc0b,,,0.8735366973179769,0.8735366973179769,1.0,0.9522237587545106,,0.9812807881773399,0.4272201094994537
پسهند,1394,صنایع  لاستیکی   سهند,f0014c520312bcbe1048cac1,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9726166328600405,0.1644427147373745
پسهند,1395,صنایع  لاستیکی   سهند,e617d2b2c012a53eaff7a0e9,,,1.0,1.0,1.0,0.896518836432998,,0.9692603266090298,1.0
پسهند,1396,صنایع  لاستیکی   سهند,7d222a5fcc6355f182c9617a,,,1.0,1.0,1.0,0.8329925017041594,,0.9846014492753623,1.0
پسهند,1397,صنایع  لاستیکی   سهند,52772873a19ab212dc8ecfc8,0.9999994650098735,,,,1.0,1.0,,0.9913995308835027,
پسهند,1398,صنایع  لاستیکی   سهند,a1cc1308e8ad071d0a37e4d4,0.6175580838674636,,0.8465862772972744,0.8465862772972744,0.7857142857142857,0.4975755699989719,,0.9859719438877755,0.7515721071556808
پسهند,1399,صنایع  لاستیکی   سهند,6df82d4da3f47a1199e9382b,0.9999995341479322,,0.9043905970146157,0.9043905970146157,0.75,0.504157218442935,,0.9941724941724942,0.7387083300213118
پسهند,1400,صنایع  لاستیکی   سهند,e5474e8aeba0e7998172a10b,0.27892394502597917,,0.9999997542654385,0.9999997542654385,0.7272727272727273,0.17380352644837097,,0.9904648390941597,0.6849741874641122
پسهند,1401,صنایع  لاستیکی   سهند,c3896d4a5da1c0ea8f0daf18,,,0.0,0.0,0.8518518518518519,0.7796610169491517,,0.9914893617021276,0.0
پلاسک,1392,پلاسکوکار,64b7f909c4ddd4c4b70a8984,0.6511858867184849,,0.7181922925898632,0.7181922925898632,1.0,0.9102744546094192,,0.9422863485016648,0.8483710498204825
پلاسک,1393,پلاسکوکار,75705c746c8c7b63f476dd63,,0.40694535136168997,0.8806204305032268,0.8806204305032268,1.0,0.9522237587545106,,0.9645320197044335,0.4225194166485082
پلاسک,1394,پلاسکوکار,affbbd4341a6a02a05f50997,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9594320486815415,0.1644427147373745
پلاسک,1395,پلاسکوکار,a9df6fd4db93423b3f83e52f,,,1.0,1.0,1.0,0.896518836432998,1.0,0.9250720461095101,1.0
پلاسک,1396,پلاسکوکار,5c680a3a71e477369a5cd8af,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.9375,1.0
پلاسک,1397,پلاسکوکار,12e54124d437922b2fdb5d64,0.9999999145130812,,,,1.0,1.0,0.9999996033196084,0.9452697419859265,
پلاسک,1398,پلاسکوکار,b96e4b4138bf8222a9b20fea,0.9999942592126374,1.8434883162669423e-10,0.9933538148161963,0.9933538148161963,0.7857142857142857,0.4975755699989719,0.9993049896524004,0.9298597194388778,0.841629058302568
پلاسک,1399,پلاسکوکار,bcfe19cf9f817ee25af7d910,0.9999995475354891,3.8208096295187275e-11,0.9612196404311364,0.9612196404311364,0.75,0.504157218442935,0.9364837093251062,0.9347319347319347,0.7756691276196214
پلاسک,1400,پلاسکوکار,4bfeac27cb8bfdfc80f29827,0.9999994614694627,0.8028512825788005,0.9653033338906101,0.9653033338906101,0.7272727272727273,0.17380352644837097,0.9498008565997897,0.9249106078665077,0.7073497525953865
پلاسک,1401,پلاسکوکار,4aad1b9c88292aa0de862ddb,,0.6045168710818849,0.8997492448570168,0.8997492448570168,0.8518518518518519,0.7796610169491517,0.9371650158130401,0.8659574468085106,0.7113526038506532
پکرمان,1392,گروه  صنعتی  بارز,80c9d152107364cef6ab5e80,0.6511858867184849,,0.9824554422471782,0.9824554422471782,1.0,0.9102744546094192,,0.9500554938956715,0.7023779668664952
پکرمان,1393,گروه  صنعتی  بارز,567a3fe47682b9edee15a4df,,,0.19861169981813187,0.19861169981813187,1.0,0.9522237587545106,,0.9724137931034482,0.8750934310523005
پکرمان,1394,گروه  صنعتی  بارز,78f8742ed60670d280476b09,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9594320486815415,0.1644427147373745
پکرمان,1395,گروه  صنعتی  بارز,20883f93df6b86296bcdc902,,,1.0,1.0,1.0,0.896518836432998,,0.9538904899135446,1.0
پکرمان,1396,گروه  صنعتی  بارز,a8dfc29cc9f46c7ab8f176b7,,,1.0,1.0,1.0,0.8329925017041594,,0.970108695652174,1.0
پکرمان,1397,گروه  صنعتی  بارز,42f0f9ee7c342415135fbe49,0.7488539748240286,,,,1.0,1.0,,0.9702892885066459,
پکرمان,1398,گروه  صنعتی  بارز,912a29b205d6f4f02b8efc74,0.9999994215151699,,0.9713923327551298,0.9713923327551298,0.8571428571428571,0.4448865897333848,,0.9398797595190381,0.8539855483764388
پکرمان,1399,گروه  صنعتی  بارز,9b1bbf7a6883a384b6c4eca0,0.9999995341476088,,0.5771250399862733,0.5771250399862733,0.8333333333333334,0.43586005830903374,,0.9172494172494172,0.5258594892346269
پکرمان,1400,گروه  صنعتی  بارز,570df81a42650f369c048f92,0.9999996151374813,,0.9999998610282627,0.9999998610282627,0.8181818181818182,0.060003598416694746,,0.9117997616209773,0.6849744958939112
پکرمان,1401,گروه  صنعتی  بارز,cf97d0d1ec10caaa8b0d7678,,,0.461768251211229,0.461768251211229,0.8888888888888888,0.7507846829880711,,0.8659574468085106,0.9945233571425832
پکویر,1392,کویر تایر,d55459e61a27b4dbc747884b,0.8964399275323574,,0.9703664498660846,0.9703664498660846,1.0,0.9102744546094192,,0.9778024417314095,0.7090565721499476
پکویر,1393,کویر تایر,438065a3f4801d4c8dadbe5d,0.707548045216801,,0.7458478892753175,0.7458478892753175,1.0,0.9522237587545106,,0.9822660098522168,0.5119530958239125
پکویر,1394,کویر تایر,8039130f5a619044848520d5,,,0.8260616627467491,0.8260616627467491,1.0,0.9522237587545106,,0.9776876267748479,0.0191072698589532
پکویر,1395,کویر تایر,ffaac40ddd5f3920c18cc5f8,,,1.0,1.0,1.0,0.896518836432998,,0.9606147934678194,1.0
پکویر,1396,کویر تایر,f551610c5ec87a3ad0b4c7ef,,,1.0,1.0,1.0,0.8329925017041594,,0.970108695652174,1.0
پکویر,1397,کویر تایر,037af38187cf60bbb07ce140,,,,,1.0,1.0,,0.9796716184519155,
پکویر,1398,کویر تایر,1153d63feeff390e0d59f0a2,,,,,,,,0.968937875751503,
پکویر,1399,کویر تایر,2eb10d85ca6f4cd4e047c181,0.9999998308552065,,0.8364212062362575,0.8364212062362575,0.75,0.504157218442935,,0.965034965034965,0.6945020097243738
پکویر,1400,کویر تایر,25de46709e654d33216e6a4a,0.9999997905175647,,0.7283511923927852,0.7283511923927852,0.7272727272727273,0.17380352644837097,,0.9630512514898689,0.5097922080004917
پکویر,1401,کویر تایر,45fd993c7511a77dfb8fd3b3,,,0.8826473279941944,0.8826473279941944,0.8888888888888888,0.794099183929693,,0.9234042553191489,0.7224096194541612
پی_پاد,1396,پرداخت الکترونیک پاسارگاد,3a41530dead661371e33f2bd,0.47811746094845897,,,,0.8888888888888888,1.0,,0.0,
پی_پاد,1397,پرداخت الکترونیک پاسارگاد,9c960dfe718d9e79852b0221,0.9999998331974351,,,,1.0,1.0,,0.0,
پی_پاد,1398,پرداخت الکترونیک پاسارگاد,ef0043fcccb1fcc9e47d3516,0.9999996674331025,,0.9476605183385914,0.9476605183385914,0.6428571428571429,0.5286908077994453,,0.0761523046092184,0.8673381048413218
پی_پاد,1399,پرداخت الکترونیک پاسارگاد,b1ec891b29b0a319434793a0,0.9999993189787656,,0.8003906839489701,0.8003906839489701,0.5833333333333334,0.544489795918368,,0.35780885780885785,0.9307146229505562
پی_پاد,1400,پرداخت الکترونیک پاسارگاد,87085d3d546b13d825aa7211,,,0.9058039504764633,0.9058039504764633,0.5454545454545454,0.24100755667506804,,0.8128724672228844,0.7457199898294842
چافست,1392,افست,5560cd1e8a6ad59f10be047a,0.5437863165132102,,0.6935658357803973,0.6935658357803973,1.0,0.9102744546094192,,0.9123196448390677,0.5233948112748743
چافست,1393,افست,ad9147b597791d5d42aaa4ed,0.707548045216801,,0.9593437738881972,0.9593437738881972,1.0,0.9522237587545106,,0.9467980295566503,0.37027941158693817
چافست,1394,افست,ee9c1de026c09fa9e42978bf,,,0.8157368400407277,0.8157368400407277,1.0,0.9522237587545106,,0.9432048681541583,0.318405140446857
چافست,1395,افست,b08495c196d7c482113df0f6,,,1.0,1.0,1.0,0.896518836432998,,0.9385206532180596,1.0
چافست,1396,افست,a0f95595552796463c617227,,,1.0,1.0,1.0,0.8329925017041594,,0.9338768115942029,1.0
چافست,1397,افست,05420efb0fe3ad0ac769822c,,,,,1.0,1.0,,0.9452697419859265,
چافست,1398,افست,14cc41b91ffa5a3ab3b16da3,,,,,,,,0.9178356713426854,
چافست,1399,افست,725737b85a325b3a26e61a31,0.9999995341478607,,0.9343580366261941,0.9343580366261941,0.9166666666666666,0.46938775510203956,,0.9114219114219114,0.7581987244294134
چافست,1400,افست,70b6e59572069267f854e516,0.9999999085162385,,0.9999995965294666,0.9999995965294666,0.9090909090909091,0.11586901763224441,,0.9070321811680572,0.6849740857426099
چافست,1401,افست,cc49e65e98c48a9fdce72a18,,,0.8843965307230393,0.8843965307230393,0.9629629629629629,0.7796610169491517,,0.8297872340425532,0.7212786958260279
چفیبر,1392,تولید فیبر ایران,be26d4d9ee99e1a91533ffaa,0.6511858867184849,,0.7426481347969645,0.7426481347969645,1.0,0.9102744546094192,,0.9134295227524972,0.5505104956265905
چفیبر,1393,تولید فیبر ایران,53a3698b4a2ea90669e29995,,0.5902238677004752,0.8314395387177734,0.8314395387177734,1.0,0.9522237587545106,,0.9280788177339901,0.231445358833589
چفیبر,1394,تولید فیبر ایران,6849c2e4f9a03fedb5ec2bfa,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.920892494929006,0.1644427147373745
چفیبر,1395,تولید فیبر ایران,b787ea28476f37c3e9f455e7,,,1.0,1.0,1.0,0.896518836432998,1.0,0.9125840537944284,1.0
چفیبر,1396,تولید فیبر ایران,b4efd75d64e7a8882396f030,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.9221014492753623,1.0
چفیبر,1397,تولید فیبر ایران,50d62c55e2d8d78d8daeb223,0.9999998201530147,,,,1.0,1.0,0.9999982412283663,0.9413604378420641,
چفیبر,1398,تولید فیبر ایران,97a311b9d822d5505e4364e1,0.9999988656158993,2.834852642857976e-10,0.9216232211871238,0.9216232211871238,0.7857142857142857,0.4975755699989719,0.982781759285005,0.9168336673346693,0.7937911727802303
چفیبر,1399,تولید فیبر ایران,b25e5cf6c204613e2b948fe8,0.9999996381664289,0.5530747704565987,0.6195574680770317,0.6195574680770317,0.75,0.504157218442935,0.9235922869121573,0.9370629370629371,0.5534569339913941
چفیبر,1400,تولید فیبر ایران,8fe47448fc658801a6942338,0.9999999130338497,0.9021478372564076,0.9779039875906269,0.9779039875906269,0.7272727272727273,0.17380352644837097,0.9222970676291645,0.8522050059594756,0.6992237848284769
چفیبر,1401,تولید فیبر ایران,5a3031b3b7a2edf4e6afdd19,,1.0,,,0.5555555555555556,0.6930320150659143,0.894686226023898,0.7914893617021277,
چکارن,1392,کارتن  ایران,48f257cb8755130e179ee32f,0.6511858867184849,,0.8730007550491365,0.8730007550491365,1.0,0.9102744546094192,,0.9622641509433962,0.6225242475493351
چکارن,1393,کارتن  ایران,4e1a56f205205dc5456a50a3,,0.6051255538975071,0.7795293183862037,0.7795293183862037,1.0,0.9522237587545106,,0.9694581280788177,0.19699826784042188
چکارن,1394,کارتن  ایران,f7d5b1148486596ab46077b7,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9655172413793104,0.1644427147373745
چکارن,1395,کارتن  ایران,669ea48a2bd9e2d8654199f7,,,1.0,1.0,1.0,0.896518836432998,1.0,0.9567723342939481,1.0
چکارن,1396,کارتن  ایران,0e94adb4e5d484cb7b6b3da9,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.9248188405797102,1.0
چکارن,1397,کارتن  ایران,544fa37a14f14d571e6fa476,0.9999999587755574,,,,1.0,1.0,0.9999996406837547,0.9397967161845191,
چکارن,1398,کارتن  ایران,c5f761921fefeacc9d29079d,0.9999996802543251,0.17694917166338658,0.9321998415746844,0.9321998415746844,0.8571428571428571,0.4448865897333848,0.9782359503895461,0.9148296593186372,0.7997420418732447
چکارن,1399,کارتن  ایران,566b6a2f484fe63d0d049af8,0.999999827279974,4.2493459732723e-10,0.9712852760397915,0.9712852760397915,0.8333333333333334,0.43586005830903374,0.9232504093976104,0.9032634032634033,0.7822156731544999
چکارن,1400,کارتن  ایران,811664259e474036cc7f8035,0.9999998893293772,1.4796345347928686e-09,0.9723942771421868,0.9723942771421868,0.8181818181818182,0.060003598416694746,0.953180368656025,0.8986889153754469,0.6671718398530985
چکارن,1401,کارتن  ایران,c75a1fd99c1156017db9706d,,0.45547307711663343,0.8760580519903065,0.8760580519903065,0.8888888888888888,0.7507846829880711,0.9887161130674216,0.7319148936170212,0.5664036159299254
چکاوه,1392,صنایع کاغذسازی کاوه,2d3c1d101add6ce5ede03836,0.6511858867184849,,0.7944110976846004,0.7944110976846004,1.0,0.9102744546094192,,0.9578246392896781,0.5791071219235163
چکاوه,1393,صنایع کاغذسازی کاوه,90ac252c9ef47c42c8e789d3,,0.8169073818558968,0.9183006815613911,0.9183006815613911,1.0,0.9522237587545106,,0.967487684729064,0.3975151876439822
چکاوه,1394,صنایع کاغذسازی کاوه,c3a8d6f82d5e916891f76441,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.947261663286004,0.1644427147373745
چکاوه,1395,صنایع کاغذسازی کاوه,2532382933180a8564a53c3c,,,1.0,1.0,1.0,0.896518836432998,1.0,0.9586935638808838,1.0
چکاوه,1396,صنایع کاغذسازی کاوه,f19356df47c2e39b58b0a37d,,,1.0,1.0,1.0,0.8329925017041594,1.0,0.967391304347826,1.0
چکاوه,1397,صنایع کاغذسازی کاوه,3c1625f6621b3195e192ad46,0.9998652399093344,,,,1.0,1.0,0.9999989760922049,0.9687255668491008,
چکاوه,1398,صنایع کاغذسازی کاوه,7bd88ac9fff826c94a260e20,0.999478480939945,7.68317393688596e-13,0.9803027480398925,0.9803027480398925,0.7857142857142857,0.4975755699989719,0.9999788452445715,0.9619238476953907,0.826806840351277
چکاوه,1399,صنایع کاغذسازی کاوه,f55405cb0c0d86ae6d644ee0,0.9999999851990289,4.216289345588912e-13,0.8497701759251868,0.8497701759251868,0.75,0.504157218442935,0.712296631354544,0.9603729603729604,0.7031839888173925
چکاوه,1400,صنایع کاغذسازی کاوه,bbe74559851f6604c47d4349,0.999999752977659,1.4598691938814507e-09,0.9351119677324051,0.9351119677324051,0.7272727272727273,0.17380352644837097,0.7882926685554182,0.867699642431466,0.6431290519349261
چکاوه,1401,صنایع کاغذسازی کاوه,a7155dccf9ac085948d219c6,,5.690663577587331e-10,0.7363667756315571,0.7363667756315571,0.8518518518518519,0.7796610169491517,0.8138662831966357,0.9468085106382979,0.476088089620103
چکاپا,1394,گروه صنایع کاغذ پارس,c4128e8bf998e390c3a59510,,,0.6252675398285212,0.6252675398285212,1.0,0.9522237587545106,,0.8843813387423936,0.4775531518580402
چکاپا,1395,گروه صنایع کاغذ پارس,9edd8b19feaa22d126763c25,,,1.0,1.0,1.0,0.896518836432998,,0.9279538904899135,1.0
چکاپا,1396,گروه صنایع کاغذ پارس,8fa72727a0e8a1fe34ded9dc,,,1.0,1.0,1.0,0.8329925017041594,,0.9320652173913043,1.0
چکاپا,1397,گروه صنایع کاغذ پارس,749e531918abe1eb3dcb52f3,,,,,1.0,1.0,,0.9788897576231431,
چکاپا,1398,گروه صنایع کاغذ پارس,fc37b5d6293e3be68cefcb5f,,,,,,,,0.9228456913827655,
چکاپا,1399,گروه صنایع کاغذ پارس,00941308a6ebdbe0d0df7358,0.9999994059519607,,0.9135638276671962,0.9135638276671962,0.75,0.504157218442935,,0.916083916083916,0.8571084278246721
چکاپا,1400,گروه صنایع کاغذ پارس,835d7fe529c152de494442ba,0.9999998761171813,6.025445763149676e-10,0.8410707701816647,0.8410707701816647,0.7272727272727273,0.17380352644837097,,0.9189511323003575,0.5824833300341744
چکاپا,1401,گروه صنایع کاغذ پارس,75f9f6b0af22a8022fcdbfeb,,0.8208430694863602,0.9299169033253158,0.9299169033253158,0.8888888888888888,0.794099183929693,,0.8574468085106383,0.6918481077710115
کاذر,1392,فرآورده های نسوزآذر,654b414e824f3baf02661f25,0.6511858867184849,,0.6643812186511288,0.6643812186511288,1.0,0.9102744546094192,,0.8990011098779134,0.5072716694934386
کاذر,1393,فرآورده های نسوزآذر,d1f01dd0509d1c42c8345552,,,0.9463629202492356,0.9463629202492356,1.0,0.9522237587545106,,0.9201970443349754,0.3788933732232819
کاذر,1394,فرآورده های نسوزآذر,cf7430e41f1fafcfe56a9e00,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9259634888438134,0.1644427147373745
کاذر,1395,فرآورده های نسوزآذر,12eb1fa894b8f0de872059ed,,,1.0,1.0,1.0,0.896518836432998,,0.978866474543708,1.0
کاذر,1396,فرآورده های نسوزآذر,666754a129ad8974e074fc43,,,1.0,1.0,1.0,0.8329925017041594,,0.9909420289855072,1.0
کاذر,1397,فرآورده های نسوزآذر,52ef1deacf57c6752272dead,0.9999997436664066,,,,1.0,1.0,,0.9976544175136826,
کاذر,1398,فرآورده های نسوزآذر,dc379a4f3901d8d6730b5940,0.9999998789461588,,0.959778383694236,0.959778383694236,0.8571428571428571,0.4448865897333848,,0.9859719438877755,0.8152589355421014
کاذر,1399,فرآورده های نسوزآذر,96467aea0d26227330414730,0.9999999661306456,,0.8461591207177519,0.8461591207177519,0.75,0.504157218442935,,1.0,0.7008354101221628
کاذر,1400,فرآورده های نسوزآذر,c26e821e4b78a27c38142f3f,0.9999999515375495,,0.957527202209512,0.957527202209512,0.7272727272727273,0.17380352644837097,,0.9880810488676997,0.6575842918919174
کاذر,1401,فرآورده های نسوزآذر,ee6e2e40f032df6a16b4464a,,,0.8788304495745187,0.8788304495745187,0.8518518518518519,0.7796610169491517,,0.9914893617021276,0.5681960725062055
کالا,1392,بورس کالای ایران,ae76096eb21b2e8ca7842767,0.9864049609104452,,,,0.5555555555555556,0.8224489795918273,,0.9655937846836848,
کالا,1393,بورس کالای ایران,0095c25ec481fc6090f00887,0.707548045216801,,,,0.625,0.9184993531694685,,0.9655172413793104,
کالا,1394,بورس کالای ایران,57cb27f61eef4ae446e7dc19,,,1.0,1.0,0.8181818181818182,0.878252120166735,,0.9614604462474645,0.1644427147373745
کالا,1395,بورس کالای ایران,8dfed419b2dcadad9c61714a,,,1.0,1.0,1.0,0.896518836432998,,0.9692603266090298,1.0
کالا,1396,بورس کالای ایران,7e6ac369f41797c0ef9955d4,,,1.0,1.0,1.0,0.8329925017041594,,0.9764492753623188,1.0
کالا,1397,بورس کالای ایران,874ba962df9d457f0fbf6221,0.8788448468312445,,,,1.0,1.0,,0.9913995308835027,
کالا,1398,بورس کالای ایران,2e85c1a20fc589df635fde77,0.9999998020981339,,0.9960848717186599,0.9960848717186599,0.7857142857142857,0.4975755699989719,,0.968937875751503,0.8400924462737153
